time(cc),altitude,GPS t,lat,lon,request1,request2,grade,errors
119601,211,541736,72.236,36,15,16,0.2,0
119602,211,541737,72.237,36,15,16,0.2,0
119603,211,541738,72.238,36,15,16,0.2,0
119604,211,541739,72.239,36,15,16,0.2,0
119605,211,541740,72.24,36,15,16,0.2,0
119606,211,541741,72.241,36,15,16,0.2,0
119607,211,541742,72.242,36,15,16,0.2,0
119608,211,541743,72.243,36,15,16,0.2,0
119609,211,541744,72.244,36,15,16,0.2,0
119610,211,541745,72.245,36,15,16,0.2,0
119611,211,541746,72.246,36,15,16,0.2,0
119612,211,541747,72.247,36,15,16,0.2,0
119613,211,541748,72.248,36,15,16,0.2,0
119614,211,541749,72.249,36,15,16,0.2,0
119615,211,541750,72.25,36,15,16,0.2,0
119616,211,541751,72.251,36,15,16,0.2,0
119617,211,541752,72.252,36,15,16,0.2,0
119618,211,541753,72.253,36,15,16,0.2,0
119619,211,541754,72.254,36,15,16,0.2,0
119620,211,541755,72.255,36,15,16,0.2,0
119621,211,541756,72.256,36,15,16,0.2,0
119622,211,541757,72.257,36,15,16,0.2,0
119623,211,541758,72.258,36,15,16,0.2,0
119624,211,541759,72.259,36,15,16,0.2,0
119625,211,541760,72.26,36,15,16,0.2,0
119626,211,541761,72.261,36,15,16,0.2,0
119627,211,541762,72.262,36,15,16,0.2,0
119628,211,541763,72.263,36,15,16,0.2,0
119629,211,541764,72.264,36,15,16,0.2,0
119630,211,541765,72.265,36,15,16,0.2,0
119631,211,541766,72.266,36,15,16,0.2,0
119632,211,541767,72.267,36,15,16,0.2,0
119633,211,541768,72.268,36,15,16,0.2,0
119634,211,541769,72.269,36,15,16,0.2,0
119635,211,541770,72.27,36,15,16,0.2,0
119636,211,541771,72.271,36,15,16,0.2,0
119637,211,541772,72.272,36,15,16,0.2,0
119638,211,541773,72.273,36,15,16,0.2,0
119639,211,541774,72.274,36,15,16,0.2,0
119640,211,541775,72.275,36,15,16,0.2,0
119641,211,541776,72.276,36,15,16,0.2,0
119642,211,541777,72.277,36,15,16,0.2,0
119643,211,541778,72.278,36,15,16,0.2,0
119644,211,541779,72.279,36,15,16,0.2,0
119645,211,541780,72.28,36,15,16,0.2,0
119646,211,541781,72.281,36,15,16,0.2,0
119647,211,541782,72.282,36,15,16,0.2,0
119648,211,541783,72.283,36,15,16,0.2,0
119649,211,541784,72.284,36,15,16,0.2,0
119650,211,541785,72.285,36,15,16,0.2,0
119651,211,541786,72.286,36,15,16,0.2,0
119652,211,541787,72.287,36,15,16,0.2,0
119653,211,541788,72.288,36,15,16,0.2,0
119654,211,541789,72.289,36,15,16,0.2,0
119655,211,541790,72.29,36,15,16,0.2,0
119656,211,541791,72.291,36,15,16,0.2,0
119657,211,541792,72.292,36,15,16,0.2,0
119658,211,541793,72.293,36,15,16,0.2,0
119659,211,541794,72.294,36,15,16,0.2,0
119660,211,541795,72.295,36,15,16,0.2,0
119661,211,541796,72.296,36,15,16,0.2,0
119662,211,541797,72.297,36,15,16,0.2,0
119663,211,541798,72.298,36,15,16,0.2,0
119664,211,541799,72.299,36,15,16,0.2,0
119665,211,541800,72.3,36,15,16,0.2,0
119666,211,541801,72.301,36,15,16,0.2,0
119667,211,541802,72.302,36,15,16,0.2,0
119668,211,541803,72.303,36,15,16,0.2,0
119669,211,541804,72.304,36,15,16,0.2,0
119670,211,541805,72.305,36,15,16,0.2,0
119671,211,541806,72.306,36,15,16,0.2,0
119672,211,541807,72.307,36,15,16,0.2,0
119673,211,541808,72.308,36,15,16,0.2,0
119674,211,541809,72.309,36,15,16,0.2,0
119675,211,541810,72.31,36,15,16,0.2,0
119676,211,541811,72.311,36,15,16,0.2,0
119677,211,541812,72.312,36,15,16,0.2,0
119678,211,541813,72.313,36,15,16,0.2,0
119679,211,541814,72.314,36,15,16,0.2,0
119680,211,541815,72.315,36,15,16,0.2,0
119681,211,541816,72.316,36,15,16,0.2,0
119682,211,541817,72.317,36,15,16,0.2,0
119683,211,541818,72.318,36,15,16,0.2,0
119684,211,541819,72.319,36,15,16,0.2,0
119685,211,541820,72.32,36,15,16,0.2,0
119686,211,541821,72.321,36,15,16,0.2,0
119687,211,541822,72.322,36,15,16,0.2,0
119688,211,541823,72.323,36,15,16,0.2,0
119689,211,541824,72.324,36,15,16,0.2,0
119690,211,541825,72.325,36,15,16,0.2,0
119691,211,541826,72.326,36,15,16,0.2,0
119692,211,541827,72.327,36,15,16,0.2,0
119693,211,541828,72.328,36,15,16,0.2,0
119694,211,541829,72.329,36,15,16,0.2,0
119695,211,541830,72.33,36,15,16,0.2,0
119696,211,541831,72.331,36,15,16,0.2,0
119697,211,541832,72.332,36,15,16,0.2,0
119698,211,541833,72.333,36,15,16,0.2,0
119699,211,541834,72.334,36,15,16,0.2,0
119700,211,541835,72.335,36,15,16,0.2,0
119701,211,541836,72.336,36,15,16,0.2,0
119702,211,541837,72.337,36,15,16,0.2,0
119703,211,541838,72.338,36,15,16,0.2,0
119704,211,541839,72.339,36,15,16,0.2,0
119705,211,541840,72.34,36,15,16,0.2,0
119706,211,541841,72.341,36,15,16,0.2,0
119707,211,541842,72.342,36,15,16,0.2,0
119708,211,541843,72.343,36,15,16,0.2,0
119709,211,541844,72.344,36,15,16,0.2,0
119710,211,541845,72.345,36,15,16,0.2,0
119711,211,541846,72.346,36,15,16,0.2,0
119712,211,541847,72.347,36,15,16,0.2,0
119713,211,541848,72.348,36,15,16,0.2,0
119714,211,541849,72.349,36,15,16,0.2,0
119715,211,541850,72.35,36,15,16,0.2,0
119716,211,541851,72.351,36,15,16,0.2,0
119717,211,541852,72.352,36,15,16,0.2,0
119718,211,541853,72.353,36,15,16,0.2,0
119719,211,541854,72.354,36,15,16,0.2,0
119720,211,541855,72.355,36,15,16,0.2,0
119721,211,541856,72.356,36,15,16,0.2,0
119722,211,541857,72.357,36,15,16,0.2,0
119723,211,541858,72.358,36,15,16,0.2,0
119724,211,541859,72.359,36,15,16,0.2,0
119725,211,541860,72.36,36,15,16,0.2,0
119726,211,541861,72.361,36,15,16,0.2,0
119727,211,541862,72.362,36,15,16,0.2,0
119728,211,541863,72.363,36,15,16,0.2,0
119729,211,541864,72.364,36,15,16,0.2,0
119730,211,541865,72.365,36,15,16,0.2,0
119731,211,541866,72.366,36,15,16,0.2,0
119732,211,541867,72.367,36,15,16,0.2,0
119733,211,541868,72.368,36,15,16,0.2,0
119734,211,541869,72.369,36,15,16,0.2,0
119735,211,541870,72.37,36,15,16,0.2,0
119736,211,541871,72.371,36,15,16,0.2,0
119737,211,541872,72.372,36,15,16,0.2,0
119738,211,541873,72.373,36,15,16,0.2,0
119739,211,541874,72.374,36,15,16,0.2,0
119740,211,541875,72.375,36,15,16,0.2,0
119741,211,541876,72.376,36,15,16,0.2,0
119742,211,541877,72.377,36,15,16,0.2,0
119743,211,541878,72.378,36,15,16,0.2,0
119744,211,541879,72.379,36,15,16,0.2,0
119745,211,541880,72.38,36,15,16,0.2,0
119746,211,541881,72.381,36,15,16,0.2,0
119747,211,541882,72.382,36,15,16,0.2,0
119748,211,541883,72.383,36,15,16,0.2,0
119749,211,541884,72.384,36,15,16,0.2,0
119750,211,541885,72.385,36,15,16,0.2,0
119751,211,541886,72.386,36,15,16,0.2,0
119752,211,541887,72.387,36,15,16,0.2,0
119753,211,541888,72.388,36,15,16,0.2,0
119754,211,541889,72.389,36,15,16,0.2,0
119755,211,541890,72.39,36,15,16,0.2,0
119756,211,541891,72.391,36,15,16,0.2,0
119757,211,541892,72.392,36,15,16,0.2,0
119758,211,541893,72.393,36,15,16,0.2,0
119759,211,541894,72.394,36,15,16,0.2,0
119760,211,541895,72.395,36,15,16,0.2,0
119761,211,541896,72.396,36,15,16,0.2,0
119762,211,541897,72.397,36,15,16,0.2,0
119763,211,541898,72.398,36,15,16,0.2,0
119764,211,541899,72.399,36,15,16,0.2,0
119765,211,541900,72.4,36,15,16,0.2,0
119766,211,541901,72.401,36,15,16,0.2,0
119767,211,541902,72.402,36,15,16,0.2,0
119768,211,541903,72.403,36,15,16,0.2,0
119769,211,541904,72.404,36,15,16,0.2,0
119770,211,541905,72.405,36,15,16,0.2,0
119771,211,541906,72.406,36,15,16,0.2,0
119772,211,541907,72.407,36,15,16,0.2,0
119773,211,541908,72.408,36,15,16,0.2,0
119774,211,541909,72.409,36,15,16,0.2,0
119775,211,541910,72.41,36,15,16,0.2,0
119776,211,541911,72.411,36,15,16,0.2,0
119777,211,541912,72.412,36,15,16,0.2,0
119778,211,541913,72.413,36,15,16,0.2,0
119779,211,541914,72.414,36,15,16,0.2,0
119780,211,541915,72.415,36,15,16,0.2,0
119781,211,541916,72.416,36,15,16,0.2,0
119782,211,541917,72.417,36,15,16,0.2,0
119783,211,541918,72.418,36,15,16,0.2,0
119784,211,541919,72.419,36,15,16,0.2,0
119785,211,541920,72.42,36,15,16,0.2,0
119786,211,541921,72.421,36,15,16,0.2,0
119787,211,541922,72.422,36,15,16,0.2,0
119788,211,541923,72.423,36,15,16,0.2,0
119789,211,541924,72.424,36,15,16,0.2,0
119790,211,541925,72.425,36,15,16,0.2,0
119791,211,541926,72.426,36,15,16,0.2,0
119792,211,541927,72.427,36,15,16,0.2,0
119793,211,541928,72.428,36,15,16,0.2,0
119794,211,541929,72.429,36,15,16,0.2,0
119795,211,541930,72.43,36,15,16,0.2,0
119796,211,541931,72.431,36,15,16,0.2,0
119797,211,541932,72.432,36,15,16,0.2,0
119798,211,541933,72.433,36,15,16,0.2,0
119799,211,541934,72.434,36,15,16,0.2,0
119800,211,541935,72.435,36,15,16,0.2,0
119801,211,541936,72.436,36,15,16,0.2,0
119802,211,541937,72.437,36,15,16,0.2,0
119803,211,541938,72.438,36,15,16,0.2,0
119804,211,541939,72.439,36,15,16,0.2,0
119805,211,541940,72.44,36,15,16,0.2,0
119806,211,541941,72.441,36,15,16,0.2,0
119807,211,541942,72.442,36,15,16,0.2,0
119808,211,541943,72.443,36,15,16,0.2,0
119809,211,541944,72.444,36,15,16,0.2,0
119810,211,541945,72.445,36,15,16,0.2,0
119811,211,541946,72.446,36,15,16,0.2,0
119812,211,541947,72.447,36,15,16,0.2,0
119813,211,541948,72.448,36,15,16,0.2,0
119814,211,541949,72.449,36,15,16,0.2,0
119815,211,541950,72.45,36,15,16,0.2,0
119816,211,541951,72.451,36,15,16,0.2,0
119817,211,541952,72.452,36,15,16,0.2,0
119818,211,541953,72.453,36,15,16,0.2,0
119819,211,541954,72.454,36,15,16,0.2,0
119820,211,541955,72.455,36,15,16,0.2,0
119821,211,541956,72.456,36,15,16,0.2,0
119822,211,541957,72.457,36,15,16,0.2,0
119823,211,541958,72.458,36,15,16,0.2,0
119824,211,541959,72.459,36,15,16,0.2,0
119825,211,541960,72.46,36,15,16,0.2,0
119826,211,541961,72.461,36,15,16,0.2,0
119827,211,541962,72.462,36,15,16,0.2,0
119828,211,541963,72.463,36,15,16,0.2,0
119829,211,541964,72.464,36,15,16,0.2,0
119830,211,541965,72.465,36,15,16,0.2,0
119831,211,541966,72.466,36,15,16,0.2,0
119832,211,541967,72.467,36,15,16,0.2,0
119833,211,541968,72.468,36,15,16,0.2,0
119834,211,541969,72.469,36,15,16,0.2,0
119835,211,541970,72.47,36,15,16,0.2,0
119836,211,541971,72.471,36,15,16,0.2,0
119837,211,541972,72.472,36,15,16,0.2,0
119838,211,541973,72.473,36,15,16,0.2,0
119839,211,541974,72.474,36,15,16,0.2,0
119840,211,541975,72.475,36,15,16,0.2,0
119841,211,541976,72.476,36,15,16,0.2,0
119842,211,541977,72.477,36,15,16,0.2,0
119843,211,541978,72.478,36,15,16,0.2,0
119844,211,541979,72.479,36,15,16,0.2,0
119845,211,541980,72.48,36,15,16,0.2,0
119846,211,541981,72.481,36,15,16,0.2,0
119847,211,541982,72.482,36,15,16,0.2,0
119848,211,541983,72.483,36,15,16,0.2,0
119849,211,541984,72.484,36,15,16,0.2,0
119850,211,541985,72.485,36,15,16,0.2,0
119851,211,541986,72.486,36,15,16,0.2,0
119852,211,541987,72.487,36,15,16,0.2,0
119853,211,541988,72.488,36,15,16,0.2,0
119854,211,541989,72.489,36,15,16,0.2,0
119855,211,541990,72.49,36,15,16,0.2,0
119856,211,541991,72.491,36,15,16,0.2,0
119857,211,541992,72.492,36,15,16,0.2,0
119858,211,541993,72.493,36,15,16,0.2,0
119859,211,541994,72.494,36,15,16,0.2,0
119860,211,541995,72.495,36,15,16,0.2,0
119861,211,541996,72.496,36,15,16,0.2,0
119862,211,541997,72.497,36,15,16,0.2,0
119863,211,541998,72.498,36,15,16,0.2,0
119864,211,541999,72.499,36,15,16,0.2,0
119865,211,542000,72.5,36,15,16,0.2,0
119866,211,542001,72.501,36,15,16,0.2,0
119867,211,542002,72.502,36,15,16,0.2,0
119868,211,542003,72.503,36,15,16,0.2,0
119869,211,542004,72.504,36,15,16,0.2,0
119870,211,542005,72.505,36,15,16,0.2,0
119871,211,542006,72.506,36,15,16,0.2,0
119872,211,542007,72.507,36,15,16,0.2,0
119873,211,542008,72.508,36,15,16,0.2,0
119874,211,542009,72.509,36,15,16,0.2,0
119875,211,542010,72.51,36,15,16,0.2,0
119876,211,542011,72.511,36,15,16,0.2,0
119877,211,542012,72.512,36,15,16,0.2,0
119878,211,542013,72.513,36,15,16,0.2,0
119879,211,542014,72.514,36,15,16,0.2,0
119880,211,542015,72.515,36,15,16,0.2,0
119881,211,542016,72.516,36,15,16,0.2,0
119882,211,542017,72.517,36,15,16,0.2,0
119883,211,542018,72.518,36,15,16,0.2,0
119884,211,542019,72.519,36,15,16,0.2,0
119885,211,542020,72.52,36,15,16,0.2,0
119886,211,542021,72.521,36,15,16,0.2,0
119887,211,542022,72.522,36,15,16,0.2,0
119888,211,542023,72.523,36,15,16,0.2,0
119889,211,542024,72.524,36,15,16,0.2,0
119890,211,542025,72.525,36,15,16,0.2,0
119891,211,542026,72.526,36,15,16,0.2,0
119892,211,542027,72.527,36,15,16,0.2,0
119893,211,542028,72.528,36,15,16,0.2,0
119894,211,542029,72.529,36,15,16,0.2,0
119895,211,542030,72.53,36,15,16,0.2,0
119896,211,542031,72.531,36,15,16,0.2,0
119897,211,542032,72.532,36,15,16,0.2,0
119898,211,542033,72.533,36,15,16,0.2,0
119899,211,542034,72.534,36,15,16,0.2,0
119900,211,542035,72.535,36,15,16,0.2,0
119901,211,542036,72.536,36,15,16,0.2,0
119902,211,542037,72.537,36,15,16,0.2,0
119903,211,542038,72.538,36,15,16,0.2,0
119904,211,542039,72.539,36,15,16,0.2,0
119905,211,542040,72.54,36,15,16,0.2,0
119906,211,542041,72.541,36,15,16,0.2,0
119907,211,542042,72.542,36,15,16,0.2,0
119908,211,542043,72.543,36,15,16,0.2,0
119909,211,542044,72.544,36,15,16,0.2,0
119910,211,542045,72.545,36,15,16,0.2,0
119911,211,542046,72.546,36,15,16,0.2,0
119912,211,542047,72.547,36,15,16,0.2,0
119913,211,542048,72.548,36,15,16,0.2,0
119914,211,542049,72.549,36,15,16,0.2,0
119915,211,542050,72.55,36,15,16,0.2,0
119916,211,542051,72.551,36,15,16,0.2,0
119917,211,542052,72.552,36,15,16,0.2,0
119918,211,542053,72.553,36,15,16,0.2,0
119919,211,542054,72.554,36,15,16,0.2,0
119920,211,542055,72.555,36,15,16,0.2,0
119921,211,542056,72.556,36,15,16,0.2,0
119922,211,542057,72.557,36,15,16,0.2,0
119923,211,542058,72.558,36,15,16,0.2,0
119924,211,542059,72.559,36,15,16,0.2,0
119925,211,542060,72.56,36,15,16,0.2,0
119926,211,542061,72.561,36,15,16,0.2,0
119927,211,542062,72.562,36,15,16,0.2,0
119928,211,542063,72.563,36,15,16,0.2,0
119929,211,542064,72.564,36,15,16,0.2,0
119930,211,542065,72.565,36,15,16,0.2,0
119931,211,542066,72.566,36,15,16,0.2,0
119932,211,542067,72.567,36,15,16,0.2,0
119933,211,542068,72.568,36,15,16,0.2,0
119934,211,542069,72.569,36,15,16,0.2,0
119935,211,542070,72.57,36,15,16,0.2,0
119936,211,542071,72.571,36,15,16,0.2,0
119937,211,542072,72.572,36,15,16,0.2,0
119938,211,542073,72.573,36,15,16,0.2,0
119939,211,542074,72.574,36,15,16,0.2,0
119940,211,542075,72.575,36,15,16,0.2,0
119941,211,542076,72.576,36,15,16,0.2,0
119942,211,542077,72.577,36,15,16,0.2,0
119943,211,542078,72.578,36,15,16,0.2,0
119944,211,542079,72.579,36,15,16,0.2,0
119945,211,542080,72.58,36,15,16,0.2,0
119946,211,542081,72.581,36,15,16,0.2,0
119947,211,542082,72.582,36,15,16,0.2,0
119948,211,542083,72.583,36,15,16,0.2,0
119949,211,542084,72.584,36,15,16,0.2,0
119950,211,542085,72.585,36,15,16,0.2,0
119951,211,542086,72.586,36,15,16,0.2,0
119952,211,542087,72.587,36,15,16,0.2,0
119953,211,542088,72.588,36,15,16,0.2,0
119954,211,542089,72.589,36,15,16,0.2,0
119955,211,542090,72.59,36,15,16,0.2,0
119956,211,542091,72.591,36,15,16,0.2,0
119957,211,542092,72.592,36,15,16,0.2,0
119958,211,542093,72.593,36,15,16,0.2,0
119959,211,542094,72.594,36,15,16,0.2,0
119960,211,542095,72.595,36,15,16,0.2,0
119961,211,542096,72.596,36,15,16,0.2,0
119962,211,542097,72.597,36,15,16,0.2,0
119963,211,542098,72.598,36,15,16,0.2,0
119964,211,542099,72.599,36,15,16,0.2,0
119965,211,542100,72.6,36,15,16,0.2,0
119966,211,542101,72.601,36,15,16,0.2,0
119967,211,542102,72.602,36,15,16,0.2,0
119968,211,542103,72.603,36,15,16,0.2,0
119969,211,542104,72.604,36,15,16,0.2,0
119970,211,542105,72.605,36,15,16,0.2,0
119971,211,542106,72.606,36,15,16,0.2,0
119972,211,542107,72.607,36,15,16,0.2,0
119973,211,542108,72.608,36,15,16,0.2,0
119974,211,542109,72.609,36,15,16,0.2,0
119975,211,542110,72.61,36,15,16,0.2,0
119976,211,542111,72.611,36,15,16,0.2,0
119977,211,542112,72.612,36,15,16,0.2,0
119978,211,542113,72.613,36,15,16,0.2,0
119979,211,542114,72.614,36,15,16,0.2,0
119980,211,542115,72.615,36,15,16,0.2,0
119981,211,542116,72.616,36,15,16,0.2,0
119982,211,542117,72.617,36,15,16,0.2,0
119983,211,542118,72.618,36,15,16,0.2,0
119984,211,542119,72.619,36,15,16,0.2,0
119985,211,542120,72.62,36,15,16,0.2,0
119986,211,542121,72.621,36,15,16,0.2,0
119987,211,542122,72.622,36,15,16,0.2,0
119988,211,542123,72.623,36,15,16,0.2,0
119989,211,542124,72.624,36,15,16,0.2,0
119990,211,542125,72.625,36,15,16,0.2,0
119991,211,542126,72.626,36,15,16,0.2,0
119992,211,542127,72.627,36,15,16,0.2,0
119993,211,542128,72.628,36,15,16,0.2,0
119994,211,542129,72.629,36,15,16,0.2,0
119995,211,542130,72.63,36,15,16,0.2,0
119996,211,542131,72.631,36,15,16,0.2,0
119997,211,542132,72.632,36,15,16,0.2,0
119998,211,542133,72.633,36,15,16,0.2,0
119999,211,542134,72.634,36,15,16,0.2,0
120000,211,542135,72.635,36,15,16,0.2,0
120001,211,542136,72.636,36,15,16,0.2,0
120002,211,542137,72.637,36,15,16,0.2,0
120003,211,542138,72.638,36,15,16,0.2,0
120004,211,542139,72.639,36,15,16,0.2,0
120005,211,542140,72.64,36,15,16,0.2,0
120006,211,542141,72.641,36,15,16,0.2,0
120007,211,542142,72.642,36,15,16,0.2,0
120008,211,542143,72.643,36,15,16,0.2,0
120009,211,542144,72.644,36,15,16,0.2,0
120010,211,542145,72.645,36,15,16,0.2,0
120011,211,542146,72.646,36,15,16,0.2,0
120012,211,542147,72.647,36,15,16,0.2,0
120013,211,542148,72.648,36,15,16,0.2,0
120014,211,542149,72.649,36,15,16,0.2,0
120015,211,542150,72.65,36,15,16,0.2,0
120016,211,542151,72.651,36,15,16,0.2,0
120017,211,542152,72.652,36,15,16,0.2,0
120018,211,542153,72.653,36,15,16,0.2,0
120019,211,542154,72.654,36,15,16,0.2,0
120020,211,542155,72.655,36,15,16,0.2,0
120021,211,542156,72.656,36,15,16,0.2,0
120022,211,542157,72.657,36,15,16,0.2,0
120023,211,542158,72.658,36,15,16,0.2,0
120024,211,542159,72.659,36,15,16,0.2,0
120025,211,542160,72.66,36,15,16,0.2,0
120026,211,542161,72.661,36,15,16,0.2,0
120027,211,542162,72.662,36,15,16,0.2,0
120028,211,542163,72.663,36,15,16,0.2,0
120029,211,542164,72.664,36,15,16,0.2,0
120030,211,542165,72.665,36,15,16,0.2,0
120031,211,542166,72.666,36,15,16,0.2,0
120032,211,542167,72.667,36,15,16,0.2,0
120033,211,542168,72.668,36,15,16,0.2,0
120034,211,542169,72.669,36,15,16,0.2,0
120035,211,542170,72.67,36,15,16,0.2,0
120036,211,542171,72.671,36,15,16,0.2,0
120037,211,542172,72.672,36,15,16,0.2,0
120038,211,542173,72.673,36,15,16,0.2,0
120039,211,542174,72.674,36,15,16,0.2,0
120040,211,542175,72.675,36,15,16,0.2,0
120041,211,542176,72.676,36,15,16,0.2,0
120042,211,542177,72.677,36,15,16,0.2,0
120043,211,542178,72.678,36,15,16,0.2,0
120044,211,542179,72.679,36,15,16,0.2,0
120045,211,542180,72.68,36,15,16,0.2,0
120046,211,542181,72.681,36,15,16,0.2,0
120047,211,542182,72.682,36,15,16,0.2,0
120048,211,542183,72.683,36,15,16,0.2,0
120049,211,542184,72.684,36,15,16,0.2,0
120050,211,542185,72.685,36,15,16,0.2,0
120051,211,542186,72.686,36,15,16,0.2,0
120052,211,542187,72.687,36,15,16,0.2,0
120053,211,542188,72.688,36,15,16,0.2,0
120054,211,542189,72.689,36,15,16,0.2,0
120055,211,542190,72.69,36,15,16,0.2,0
120056,211,542191,72.691,36,15,16,0.2,0
120057,211,542192,72.692,36,15,16,0.2,0
120058,211,542193,72.693,36,15,16,0.2,0
120059,211,542194,72.694,36,15,16,0.2,0
120060,211,542195,72.695,36,15,16,0.2,0
120061,211,542196,72.696,36,15,16,0.2,0
120062,211,542197,72.697,36,15,16,0.2,0
120063,211,542198,72.698,36,15,16,0.2,0
120064,211,542199,72.699,36,15,16,0.2,0
120065,211,542200,72.7,36,15,16,0.2,0
120066,211,542201,72.701,36,15,16,0.2,0
120067,211,542202,72.702,36,15,16,0.2,0
120068,211,542203,72.703,36,15,16,0.2,0
120069,211,542204,72.704,36,15,16,0.2,0
120070,211,542205,72.705,36,15,16,0.2,0
120071,211,542206,72.706,36,15,16,0.2,0
120072,211,542207,72.707,36,15,16,0.2,0
120073,211,542208,72.708,36,15,16,0.2,0
120074,211,542209,72.709,36,15,16,0.2,0
120075,211,542210,72.71,36,15,16,0.2,0
120076,211,542211,72.711,36,15,16,0.2,0
120077,211,542212,72.712,36,15,16,0.2,0
120078,211,542213,72.713,36,15,16,0.2,0
120079,211,542214,72.714,36,15,16,0.2,0
120080,211,542215,72.715,36,15,16,0.2,0
120081,211,542216,72.716,36,15,16,0.2,0
120082,211,542217,72.717,36,15,16,0.2,0
120083,211,542218,72.718,36,15,16,0.2,0
120084,211,542219,72.719,36,15,16,0.2,0
120085,211,542220,72.72,36,15,16,0.2,0
120086,211,542221,72.721,36,15,16,0.2,0
120087,211,542222,72.722,36,15,16,0.2,0
120088,211,542223,72.723,36,15,16,0.2,0
120089,211,542224,72.724,36,15,16,0.2,0
120090,211,542225,72.725,36,15,16,0.2,0
120091,211,542226,72.726,36,15,16,0.2,0
120092,211,542227,72.727,36,15,16,0.2,0
120093,211,542228,72.728,36,15,16,0.2,0
120094,211,542229,72.729,36,15,16,0.2,0
120095,211,542230,72.73,36,15,16,0.2,0
120096,211,542231,72.731,36,15,16,0.2,0
120097,211,542232,72.732,36,15,16,0.2,0
120098,211,542233,72.733,36,15,16,0.2,0
120099,211,542234,72.734,36,15,16,0.2,0
120100,211,542235,72.735,36,15,16,0.2,0
120101,211,542236,72.736,36,15,16,0.2,0
120102,211,542237,72.737,36,15,16,0.2,0
120103,211,542238,72.738,36,15,16,0.2,0
120104,211,542239,72.739,36,15,16,0.2,0
120105,211,542240,72.74,36,15,16,0.2,0
120106,211,542241,72.741,36,15,16,0.2,0
120107,211,542242,72.742,36,15,16,0.2,0
120108,211,542243,72.743,36,15,16,0.2,0
120109,211,542244,72.744,36,15,16,0.2,0
120110,211,542245,72.745,36,15,16,0.2,0
120111,211,542246,72.746,36,15,16,0.2,0
120112,211,542247,72.747,36,15,16,0.2,0
120113,211,542248,72.748,36,15,16,0.2,0
120114,211,542249,72.749,36,15,16,0.2,0
120115,211,542250,72.75,36,15,16,0.2,0
120116,211,542251,72.751,36,15,16,0.2,0
120117,211,542252,72.752,36,15,16,0.2,0
120118,211,542253,72.753,36,15,16,0.2,0
120119,211,542254,72.754,36,15,16,0.2,0
120120,211,542255,72.755,36,15,16,0.2,0
120121,211,542256,72.756,36,15,16,0.2,0
120122,211,542257,72.757,36,15,16,0.2,0
120123,211,542258,72.758,36,15,16,0.2,0
120124,211,542259,72.759,36,15,16,0.2,0
120125,211,542260,72.76,36,15,16,0.2,0
120126,211,542261,72.761,36,15,16,0.2,0
120127,211,542262,72.762,36,15,16,0.2,0
120128,211,542263,72.763,36,15,16,0.2,0
120129,211,542264,72.764,36,15,16,0.2,0
120130,211,542265,72.765,36,15,16,0.2,0
120131,211,542266,72.766,36,15,16,0.2,0
120132,211,542267,72.767,36,15,16,0.2,0
120133,211,542268,72.768,36,15,16,0.2,0
120134,211,542269,72.769,36,15,16,0.2,0
120135,211,542270,72.77,36,15,16,0.2,0
120136,211,542271,72.771,36,15,16,0.2,0
120137,211,542272,72.772,36,15,16,0.2,0
120138,211,542273,72.773,36,15,16,0.2,0
120139,211,542274,72.774,36,15,16,0.2,0
120140,211,542275,72.775,36,15,16,0.2,0
120141,211,542276,72.776,36,15,16,0.2,0
120142,211,542277,72.777,36,15,16,0.2,0
120143,211,542278,72.778,36,15,16,0.2,0
120144,211,542279,72.779,36,15,16,0.2,0
120145,211,542280,72.78,36,15,16,0.2,0
120146,211,542281,72.781,36,15,16,0.2,0
120147,211,542282,72.782,36,15,16,0.2,0
120148,211,542283,72.783,36,15,16,0.2,0
120149,211,542284,72.784,36,15,16,0.2,0
120150,211,542285,72.785,36,15,16,0.2,0
120151,211,542286,72.786,36,15,16,0.2,0
120152,211,542287,72.787,36,15,16,0.2,0
120153,211,542288,72.788,36,15,16,0.2,0
120154,211,542289,72.789,36,15,16,0.2,0
120155,211,542290,72.79,36,15,16,0.2,0
120156,211,542291,72.791,36,15,16,0.2,0
120157,211,542292,72.792,36,15,16,0.2,0
120158,211,542293,72.793,36,15,16,0.2,0
120159,211,542294,72.794,36,15,16,0.2,0
120160,211,542295,72.795,36,15,16,0.2,0
120161,211,542296,72.796,36,15,16,0.2,0
120162,211,542297,72.797,36,15,16,0.2,0
120163,211,542298,72.798,36,15,16,0.2,0
120164,211,542299,72.799,36,15,16,0.2,0
120165,211,542300,72.8,36,15,16,0.2,0
120166,211,542301,72.801,36,15,16,0.2,0
120167,211,542302,72.802,36,15,16,0.2,0
120168,211,542303,72.803,36,15,16,0.2,0
120169,211,542304,72.804,36,15,16,0.2,0
120170,211,542305,72.805,36,15,16,0.2,0
120171,211,542306,72.806,36,15,16,0.2,0
120172,211,542307,72.807,36,15,16,0.2,0
120173,211,542308,72.808,36,15,16,0.2,0
120174,211,542309,72.809,36,15,16,0.2,0
120175,211,542310,72.81,36,15,16,0.2,0
120176,211,542311,72.811,36,15,16,0.2,0
120177,211,542312,72.812,36,15,16,0.2,0
120178,211,542313,72.813,36,15,16,0.2,0
120179,211,542314,72.814,36,15,16,0.2,0
120180,211,542315,72.815,36,15,16,0.2,0
120181,211,542316,72.816,36,15,16,0.2,0
120182,211,542317,72.817,36,15,16,0.2,0
